"TOA5","29036","CR800","29036","CR800.Std.27","CPU:Geophys1_GPSProbe.CR8","43006","OperatorView"
"TIMESTAMP","RECORD","Counter","DepthCm","BattVolts","latitude_a","latitude_b","Longitude_a","Longitude_b","fix_quality","nmbr_satellites","HDOP","altitudeB","DepthVolts","LatitudeDDDDD","LongitudeDDDDD","month","dayofmonth","hourofday","minutes","seconds","microseconds"
"TS","RN","","","","degrees","minutes","degrees","minutes","unitless","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-04-12 16:26:38.75",3812,100001,0.17,12.83,68,38.1422,-149,-8.6672,1,11,0.8,824,0.01,0.6357033,-0.1444533,4,12,16,26,38,750000
"2017-04-12 16:26:39.5",3813,99001,-0.06,12.8,68,38.1534,-149,-8.737001,2,11,0.8,857.3,-0.00,0.63589,-0.1456167,4,12,16,26,39,500000
"2017-04-12 16:26:40.25",3814,99002,0,12.8,68,38.1534,-149,-8.737001,2,11,0.8,857.3,0,0.63589,-0.1456167,4,12,16,26,40,250000
"2017-04-12 16:26:40.75",3815,99003,0,12.8,68,38.1534,-149,-8.737001,2,11,0.8,857.3,0,0.63589,-0.1456167,4,12,16,26,40,750000
"2017-04-12 16:26:41.5",3816,99004,119.9,12.8,68,38.1534,-149,-8.737001,2,11,0.8,857.3,7.829,0.63589,-0.1456167,4,12,16,26,41,500000
"2017-04-12 16:26:41.75",3817,99005,120,12.8,68,38.1534,-149,-8.737001,2,11,0.8,857.3,7.833,0.63589,-0.1456167,4,12,16,26,41,750000
"2017-04-12 16:26:42.25",3818,99006,119.9,12.8,68,38.1534,-149,-8.737001,2,11,0.8,857.3,7.829,0.63589,-0.1456167,4,12,16,26,42,250000
"2017-04-12 16:26:42.75",3819,99007,120,12.8,68,38.1534,-149,-8.737001,2,11,0.8,857.3,7.833,0.63589,-0.1456167,4,12,16,26,42,750000
"2017-04-12 16:26:43.25",3820,99008,-0.06,12.8,68,38.1534,-149,-8.737001,2,11,0.8,857.3,-0.00,0.63589,-0.1456167,4,12,16,26,43,250000
"2017-04-12 16:26:45.25",3821,99009,-0.06,12.8,68,38.1534,-149,-8.737001,2,11,0.8,857.3,-0.00,0.63589,-0.1456167,4,12,16,26,45,250000
"2017-04-12 16:26:46.75",3822,99010,0,12.8,68,38.1534,-149,-8.737001,2,11,0.8,857.3,0,0.63589,-0.1456167,4,12,16,26,46,750000
"2017-04-12 16:26:47.5",3823,99011,119.9,12.79,68,38.1534,-149,-8.737001,2,11,0.8,857.3,7.825,0.63589,-0.1456167,4,12,16,26,47,500000
"2017-04-12 16:26:48.25",3824,99012,-0.11,12.79,68,38.1534,-149,-8.737001,2,11,0.8,857.3,-0.01,0.63589,-0.1456167,4,12,16,26,48,250000
"2017-04-12 16:26:49",3825,121001,11.82,12.8,68,38.1533,-149,-8.7369,2,11,0.8,857.5,0.77,0.6358883,-0.145615,4,12,16,26,49,0
"2017-04-12 16:26:49.75",3826,121002,15.49,12.79,68,38.1516,-149,-8.7361,2,11,0.8,856.3,1.011,0.63586,-0.1456017,4,12,16,26,49,750000
"2017-04-12 16:26:50.25",3827,121003,16.93,12.79,68,38.1515,-149,-8.7359,2,11,0.8,856.8,1.105,0.6358584,-0.1455983,4,12,16,26,50,250000
"2017-04-12 16:26:50.75",3828,121004,16.37,12.79,68,38.1512,-149,-8.735601,2,10,0.8,856.9,1.069,0.6358534,-0.1455934,4,12,16,26,50,750000
"2017-04-12 16:26:51.25",3829,121005,14.99,12.79,68,38.1508,-149,-8.7353,2,11,0.8,857,0.98,0.6358467,-0.1455883,4,12,16,26,51,250000
"2017-04-12 16:26:52.25",3830,121006,10.88,12.79,68,38.1499,-149,-8.7352,2,11,0.8,857.3,0.71,0.6358316,-0.1455867,4,12,16,26,52,250000
"2017-04-12 16:26:53",3831,121007,12.99,12.79,68,38.1496,-149,-8.7359,2,11,0.8,857.7,0.85,0.6358267,-0.1455983,4,12,16,26,53,0
"2017-04-12 16:26:53.5",3832,121008,16.21,12.79,68,38.1485,-149,-8.734901,2,10,0.8,857.1,1.058,0.6358083,-0.1455817,4,12,16,26,53,500000
"2017-04-12 16:26:54.25",3833,121009,15.65,12.79,68,38.1475,-149,-8.7343,2,11,0.8,857.1,1.022,0.6357916,-0.1455717,4,12,16,26,54,250000
"2017-04-12 16:26:55",3834,121010,19.31,12.79,68,38.1471,-149,-8.7345,2,11,0.8,857,1.261,0.635785,-0.145575,4,12,16,26,55,0
"2017-04-12 16:26:56.25",3835,121011,22.15,12.78,68,38.1463,-149,-8.735,2,11,0.8,857.1,1.446,0.6357717,-0.1455833,4,12,16,26,56,250000
"2017-04-12 16:26:57",3836,121012,29.86,12.79,68,38.1453,-149,-8.7348,2,11,0.8,856.8,1.949,0.635755,-0.14558,4,12,16,26,57,0
"2017-04-12 16:26:58",3837,121013,36.91,12.79,68,38.1443,-149,-8.7345,2,11,0.8,857.5,2.409,0.6357383,-0.145575,4,12,16,26,58,0
"2017-04-12 16:26:58.75",3838,121014,47.51,12.78,68,38.1437,-149,-8.7345,2,11,0.8,858,3.101,0.6357283,-0.145575,4,12,16,26,58,750000
"2017-04-12 16:26:59.5",3839,121015,54.89,12.78,68,38.143,-149,-8.7345,2,11,0.8,857.7,3.583,0.6357167,-0.145575,4,12,16,26,59,500000
"2017-04-12 16:27:00.25",3840,121016,69.71,12.79,68,38.1424,-149,-8.734199,2,10,0.8,859,4.55,0.6357067,-0.14557,4,12,16,27,0,250000
"2017-04-12 16:27:00.75",3841,121017,84.6,12.79,68,38.1417,-149,-8.7334,2,11,0.8,858.9,5.521,0.635695,-0.1455567,4,12,16,27,0,750000
"2017-04-12 16:27:01.5",3842,121018,94,12.78,68,38.1411,-149,-8.7334,2,11,0.8,859.4,6.133,0.635685,-0.1455567,4,12,16,27,1,500000
"2017-04-12 16:27:02.25",3843,121019,104.5,12.78,68,38.1403,-149,-8.7334,2,11,0.8,859.6,6.818,0.6356717,-0.1455567,4,12,16,27,2,250000
"2017-04-12 16:27:03",3844,121020,116.7,12.77,68,38.1393,-149,-8.7334,2,11,0.8,858.3,7.619,0.635655,-0.1455567,4,12,16,27,3,0
"2017-04-12 16:27:03.75",3845,121021,119.9,12.78,68,38.1381,-149,-8.7336,2,11,0.8,858.1,7.829,0.635635,-0.14556,4,12,16,27,3,750000
"2017-04-12 16:27:04.25",3846,121022,119.9,12.78,68,38.1377,-149,-8.7331,2,9,0.9,860.2,7.829,0.6356284,-0.1455517,4,12,16,27,4,250000
"2017-04-12 16:27:05.5",3847,121023,119.9,12.77,68,38.1369,-149,-8.7332,2,11,0.8,859.3,7.826,0.635615,-0.1455533,4,12,16,27,5,500000
"2017-04-12 16:27:06.25",3848,121024,119.9,12.78,68,38.1364,-149,-8.7325,2,11,0.8,859.8,7.826,0.6356066,-0.1455417,4,12,16,27,6,250000
"2017-04-12 16:27:07.5",3849,121025,119.9,12.78,68,38.1356,-149,-8.732,2,11,0.9,860.4,7.829,0.6355934,-0.1455333,4,12,16,27,7.000,500000
"2017-04-12 16:27:08.25",3850,121026,119.8,12.77,68,38.1348,-149,-8.7322,2,10,1.1,861.3,7.822,0.63558,-0.1455367,4,12,16,27,8,250000
"2017-04-12 16:27:09",3851,121027,119.9,12.78,68,38.1342,-149,-8.7333,2,11,0.7,861.2,7.826,0.63557,-0.145555,4,12,16,27,9,0
"2017-04-12 16:27:09.75",3852,121028,119.9,12.77,68,38.1345,-149,-8.7338,2,10,0.9,861.9,7.829,0.635575,-0.1455633,4,12,16,27,9,750000
"2017-04-12 16:27:10.75",3853,121029,119.9,12.76,68,38.1344,-149,-8.7337,2,11,0.9,861.9,7.829,0.6355733,-0.1455617,4,12,16,27,10,750000
"2017-04-12 16:27:11.5",3854,121030,119.8,12.76,68,38.1339,-149,-8.7338,2,11,0.7,862.4,7.818,0.635565,-0.1455633,4,12,16,27,11,500000
"2017-04-12 16:27:12.75",3855,121031,119.9,12.77,68,38.1329,-149,-8.7323,2,11,0.7,864.4,7.826,0.6355484,-0.1455383,4,12,16,27,12,750000
"2017-04-12 16:27:13.5",3856,121032,120,12.77,68,38.1317,-149,-8.7325,2,11,0.7,864.8,7.833,0.6355283,-0.1455417,4,12,16,27,13,500000
"2017-04-12 16:27:14.25",3857,121033,120,12.76,68,38.1309,-149,-8.732,2,10,0.8,865,7.833,0.635515,-0.1455333,4,12,16,27,14,250000
"2017-04-12 16:27:15",3858,121034,119.9,12.76,68,38.13,-149,-8.7308,2,11,0.7,864.5,7.829,0.6355,-0.1455133,4,12,16,27,15,0
"2017-04-12 16:27:16",3859,121035,119.8,12.76,68,38.1297,-149,-8.7312,2,11,0.7,865.1,7.822,0.635495,-0.14552,4,12,16,27,16,0
"2017-04-12 16:27:17",3860,121036,120,12.76,68,38.1287,-149,-8.731,2,11,0.7,865.6,7.833,0.6354783,-0.1455167,4,12,16,27,17,0
"2017-04-12 16:27:17.75",3861,121037,119.9,12.76,68,38.1273,-149,-8.7299,2,11,0.7,866,7.826,0.635455,-0.1454983,4,12,16,27,17,750000
"2017-04-12 16:27:18.5",3862,121038,119.9,12.75,68,38.1267,-149,-8.7306,2,10,0.9,865.8,7.826,0.635445,-0.14551,4,12,16,27,18,500000
"2017-04-12 16:27:19.25",3863,121039,119.9,12.75,68,38.1264,-149,-8.7309,2,11,0.7,866.5,7.829,0.63544,-0.145515,4,12,16,27,19,250000
"2017-04-12 16:27:20",3864,121040,120,12.74,68,38.1248,-149,-8.729999,2,11,0.7,867.1,7.833,0.6354134,-0.1455,4,12,16,27,20,0
"2017-04-12 16:27:20.75",3865,121041,119.9,12.74,68,38.124,-149,-8.729999,2,11,0.7,867.8,7.826,0.6354,-0.1455,4,12,16,27,20,750000
"2017-04-12 16:27:21.5",3866,121042,119.9,12.74,68,38.1229,-149,-8.7287,2,11,0.7,867.7,7.826,0.6353816,-0.1454783,4,12,16,27,21,500000
"2017-04-12 16:27:22.25",3867,121043,119.9,12.74,68,38.1223,-149,-8.7276,2,11,0.7,867.7,7.829,0.6353716,-0.14546,4,12,16,27,22,250000
"2017-04-12 16:27:23",3868,121044,119.9,12.74,68,38.1211,-149,-8.7291,2,11,0.7,868,7.826,0.6353517,-0.145485,4,12,16,27,23,0
"2017-04-12 16:27:23.75",3869,121045,119.9,12.74,68,38.1202,-149,-8.7282,2,10,0.9,869,7.829,0.6353367,-0.14547,4,12,16,27,23,750000
"2017-04-12 16:27:24.5",3870,121046,119.9,12.74,68,38.1193,-149,-8.728,2,11,0.7,869.2,7.826,0.6353217,-0.1454667,4,12,16,27,24,500000
"2017-04-12 16:27:25.25",3871,121047,119.9,12.73,68,38.1184,-149,-8.7294,2,11,0.7,869.6,7.829,0.6353066,-0.14549,4,12,16,27,25,250000
"2017-04-12 16:27:26",3872,121048,119.4,12.74,68,38.1171,-149,-8.7271,2,11,0.7,869.9,7.797,0.635285,-0.1454517,4,12,16,27,26,0
"2017-04-12 16:27:26.75",3873,121049,119.6,12.74,68,38.1163,-149,-8.7264,2,11,0.7,870.1,7.804,0.6352717,-0.14544,4,12,16,27,26,750000
"2017-04-12 16:27:27.5",3874,121050,119.9,12.74,68,38.1152,-149,-8.7268,2,11,0.7,870.3,7.829,0.6352533,-0.1454467,4,12,16,27,27,500000
"2017-04-12 16:27:28.5",3875,121051,113.8,12.73,68,38.1136,-149,-8.7271,2,10,0.8,870.3,7.427,0.6352267,-0.1454517,4,12,16,27,28,500000
"2017-04-12 16:27:29.25",3876,121052,112.4,12.72,68,38.1136,-149,-8.725,2,11,0.7,869.6,7.336,0.6352267,-0.1454167,4,12,16,27,29,250000
"2017-04-12 16:27:30",3877,121053,95.2,12.73,68,38.1125,-149,-8.7253,2,11,0.7,869.4,6.213,0.6352083,-0.1454217,4,12,16,27,30,0
"2017-04-12 16:27:30.5",3878,121054,103.6,12.73,68,38.112,-149,-8.7243,2,11,0.7,869.6,6.764,0.6352,-0.145405,4,12,16,27,30,500000
"2017-04-12 16:27:31.25",3879,121055,96.1,12.73,68,38.1112,-149,-8.7253,2,11,0.7,871,6.275,0.6351866,-0.1454217,4,12,16,27,31,250000
"2017-04-12 16:27:32",3880,121056,95.4,12.72,68,38.1106,-149,-8.7239,2,11,0.7,871.2,6.228,0.6351766,-0.1453983,4,12,16,27,32,0
"2017-04-12 16:27:32.5",3881,121057,84.6,12.73,68,38.1091,-149,-8.7242,2,11,0.7,871.8,5.525,0.6351517,-0.1454033,4,12,16,27,32,500000
"2017-04-12 16:27:33.25",3882,121058,87.8,12.72,68,38.1086,-149,-8.7242,2,11,0.7,872,5.732,0.6351433,-0.1454033,4,12,16,27,33,250000
"2017-04-12 16:27:34",3883,121059,84.4,12.72,68,38.1077,-149,-8.7243,2,11,0.7,872.3,5.507,0.6351283,-0.145405,4,12,16,27,34,0
"2017-04-12 16:27:34.5",3884,121060,73.21,12.72,68,38.1065,-149,-8.7238,2,11,0.7,872.9,4.779,0.6351083,-0.1453967,4,12,16,27,34,500000
"2017-04-12 16:27:35.25",3885,121061,71.32,12.72,68,38.1057,-149,-8.7226,2,11,0.7,873,4.655,0.635095,-0.1453767,4,12,16,27,35,250000
"2017-04-12 16:27:36.25",3886,121062,76.43,12.71,68,38.105,-149,-8.7228,2,10,0.8,872.9,4.989,0.6350833,-0.14538,4,12,16,27,36,250000
"2017-04-12 16:27:37",3887,121063,57.95,12.72,68,38.1044,-149,-8.7222,2,10,0.8,873.4,3.782,0.6350734,-0.14537,4,12,16,27,37,0
"2017-04-12 16:27:37.75",3888,121064,66.38,12.72,68,38.1033,-149,-8.7227,2,10,0.8,874.4,4.333,0.635055,-0.1453783,4,12,16,27,37,750000
"2017-04-12 16:27:38.75",3889,121065,66.6,12.72,68,38.1024,-149,-8.7232,2,10,0.8,874.2,4.348,0.63504,-0.1453867,4,12,16,27,38,750000
"2017-04-12 16:27:39.5",3890,121066,66.1,12.72,68,38.1021,-149,-8.7235,2,10,0.8,874.4,4.315,0.635035,-0.1453917,4,12,16,27,39,500000
"2017-04-12 16:27:40.25",3891,121067,70.32,12.71,68,38.1008,-149,-8.7234,2,10,0.8,874.8,4.59,0.6350134,-0.14539,4,12,16,27,40,250000
