"TOA5","29036","CR800","29036","CR800.Std.27","CPU:Geophys1_GPSProbe.CR8","43006","OperatorView"
"TIMESTAMP","RECORD","Counter","DepthCm","BattVolts","latitude_a","latitude_b","Longitude_a","Longitude_b","fix_quality","nmbr_satellites","HDOP","altitudeB","DepthVolts","LatitudeDDDDD","LongitudeDDDDD","month","dayofmonth","hourofday","minutes","seconds","microseconds"
"2017-04-17 14:24:26.5",6517,104245,45.86,12.34,70,29.7328,-149,-52.9892,2,10,0.7,0.8,2.993,0.4955467,-0.8831533,4,17,14,24,26,500000
"2017-04-17 14:24:27",6518,104246,39.8,12.33,70,29.7326,-149,-52.9882,2,10,0.7,0.4,2.598,0.4955433,-0.8831367,4,17,14,24,27,0
"2017-04-17 14:24:27.5",6519,104247,33.52,12.32,70,29.7324,-149,-52.9853,2,9,0.8,1.1,2.188,0.49554,-0.8830883,4,17,14,24,27,500000
"2017-04-17 14:24:28",6520,104248,45.53,12.33,70,29.7318,-149,-52.9828,2,10,0.7,0.4,2.972,0.49553,-0.8830467,4,17,14,24,28,0
"2017-04-17 14:24:28.75",6521,104249,44.14,12.33,70,29.7313,-149,-52.9836,2,10,0.7,-0.2,2.881,0.4955217,-0.88306,4,17,14,24,28,750000
"2017-04-17 14:24:29.25",6522,104250,45.03,12.32,70,29.7312,-149,-52.9794,2,10,0.7,-0.3,2.939,0.49552,-0.88299,4,17,14,24,29,250000
"2017-04-17 14:24:30",6523,104251,40.13,12.31,70,29.7315,-149,-52.9779,2,10,0.7,-0.4,2.62,0.495525,-0.882965,4,17,14,24,30,0
"2017-04-17 14:24:30.5",6524,104252,36.02,12.32,70,29.7314,-149,-52.978,2,10,0.7,-0.7,2.351,0.4955233,-0.8829667,4,17,14,24,30,500000
"2017-04-17 14:24:31",6525,104253,27.46,12.33,70,29.7315,-149,-52.9771,2,10,0.7,-0.6,1.792,0.495525,-0.8829517,4,17,14,24,31,0
"2017-04-17 14:24:31.5",6526,104254,28.35,12.31,70,29.7322,-149,-52.9742,2,10,0.7,-0.5,1.85,0.4955367,-0.8829034,4,17,14,24,31,500000
"2017-04-17 14:24:32",6527,104255,39.91,12.32,70,29.7324,-149,-52.974,2,10,0.7,0,2.605,0.49554,-0.8829,4,17,14,24,32,0
"2017-04-17 14:24:32.5",6528,104256,50.47,12.31,70,29.733,-149,-52.9726,2,10,0.7,0.3,3.295,0.49555,-0.8828766,4,17,14,24,32,500000
"2017-04-17 14:24:33",6529,104257,49.69,12.32,70,29.7335,-149,-52.9713,2,10,0.7,0.6,3.244,0.4955583,-0.882855,4,17,14,24,33,0
"2017-04-17 14:24:33.5",6530,104258,49.69,12.33,70,29.7343,-149,-52.9686,2,10,0.7,0.5,3.244,0.4955717,-0.88281,4,17,14,24,33,500000
"2017-04-17 14:24:34",6531,104259,53.36,12.31,70,29.7349,-149,-52.9671,2,10,0.7,0.2,3.483,0.4955816,-0.882785,4,17,14,24,34,0
"2017-04-17 14:24:34.5",6532,104260,51.25,12.33,70,29.7359,-149,-52.9671,2,10,0.7,0.1,3.345,0.4955984,-0.882785,4,17,14,24,34,500000
"2017-04-17 14:24:35",6533,104261,48.53,12.33,70,29.7361,-149,-52.9664,2,10,0.8,-0.4,3.168,0.4956016,-0.8827734,4,17,14,24,35,0
"2017-04-17 14:24:35.5",6534,104262,46.36,12.32,70,29.7362,-149,-52.9655,2,10,0.7,-0.7,3.026,0.4956034,-0.8827583,4,17,14,24,35,500000
"2017-04-17 14:24:36",6535,104263,45.47,12.31,70,29.7369,-149,-52.9673,2,10,0.7,-0.6,2.968,0.495615,-0.8827884,4,17,14,24,36,0
"2017-04-17 14:24:36.75",6536,104264,57.48,12.33,70,29.7374,-149,-52.9659,2,10,0.7,-1.1,3.752,0.4956233,-0.882765,4,17,14,24,36,750000
"2017-04-17 14:24:37.5",6537,104265,76.04,12.3,70,29.7372,-149,-52.9663,2,10,0.7,-1.5,4.963,0.49562,-0.8827717,4,17,14,24,37,500000
"2017-04-17 14:24:38",6538,104266,83.3,12.32,70,29.7379,-149,-52.9652,2,9,0.8,-1.5,5.435,0.4956317,-0.8827533,4,17,14,24,38,0
"2017-04-17 14:24:38.5",6539,104267,88.9,12.31,70,29.7387,-149,-52.966,2,10,0.7,-0.7,5.805,0.495645,-0.8827666,4,17,14,24,38,500000
"2017-04-17 14:24:39.25",6540,104268,85.1,12.31,70,29.739,-149,-52.968,2,10,0.7,-1.1,5.555,0.49565,-0.8828,4,17,14,24,39,250000
"2017-04-17 14:24:40",6541,104269,87,12.31,70,29.7393,-149,-52.9676,2,10,0.7,-0.5,5.678,0.495655,-0.8827934,4,17,14,24,40,0
"2017-04-17 14:24:40.5",6542,104270,95.5,12.32,70,29.7394,-149,-52.9683,2,10,0.7,-0.2,6.234,0.4956567,-0.882805,4,17,14,24,40,500000
"2017-04-17 14:24:41.25",6543,104271,105.1,12.31,70,29.7404,-149,-52.9685,2,9,0.8,-0.4,6.861,0.4956733,-0.8828083,4,17,14,24,41,250000
"2017-04-17 14:24:42",6544,104272,110.3,12.32,70,29.7406,-149,-52.9677,2,9,0.8,0,7.199,0.4956767,-0.882795,4,17,14,24,42,0
"2017-04-17 14:24:43",6545,104273,100.9,12.32,70,29.7409,-149,-52.968,2,10,0.7,-0.6,6.589,0.4956817,-0.8828,4,17,14,24,43,0
"2017-04-17 14:24:43.75",6546,104274,85.9,12.31,70,29.7415,-149,-52.9696,2,10,0.7,-1.2,5.61,0.4956917,-0.8828267,4,17,14,24,43,750000
"2017-04-17 14:24:44.5",6547,104275,69.48,12.33,70,29.7418,-149,-52.9687,2,10,0.7,-1.2,4.536,0.4956967,-0.8828117,4,17,14,24,44,500000
"2017-04-17 14:24:45.25",6548,104276,65.82,12.29,70,29.7423,-149,-52.9735,2,10,0.7,-2.7,4.296,0.495705,-0.8828917,4,17,14,24,45,250000
"2017-04-17 14:24:45.75",6549,104277,60.37,12.33,70,29.7426,-149,-52.975,2,10,0.7,-2.5,3.94,0.49571,-0.8829166,4,17,14,24,45,750000
"2017-04-17 14:24:46.5",6550,104278,49.19,12.32,70,29.7428,-149,-52.9773,2,10,0.7,-3.2,3.211,0.4957133,-0.882955,4,17,14,24,46,500000
"2017-04-17 14:24:47",6551,104279,48.75,12.31,70,29.7429,-149,-52.9788,2,10,0.7,-2.9,3.182,0.495715,-0.8829801,4,17,14,24,47,0
"2017-04-17 14:24:47.75",6552,104280,51.14,12.32,70,29.7433,-149,-52.9802,2,10,0.7,-2.7,3.338,0.4957217,-0.8830034,4,17,14,24,47,750000
"2017-04-17 14:24:48.5",6553,104281,53.7,12.3,70,29.7428,-149,-52.9826,2,10,0.7,-3.5,3.505,0.4957133,-0.8830434,4,17,14,24,48,500000
"2017-04-17 14:24:49.25",6554,104282,50.14,12.31,70,29.743,-149,-52.9848,2,10,0.8,-3.4,3.273,0.4957167,-0.8830799,4,17,14,24,49,250000
"2017-04-17 14:24:50",6555,104283,37.69,12.32,70,29.7432,-149,-52.9851,2,10,0.7,-3.5,2.46,0.49572,-0.883085,4,17,14,24,50,0
"2017-04-17 14:24:50.75",6556,104284,37.08,12.32,70,29.743,-149,-52.9884,2,10,0.7,-3.5,2.42,0.4957167,-0.88314,4,17,14,24,50,750000
"2017-04-17 14:24:51.25",6557,104285,48.97,12.32,70,29.7429,-149,-52.9906,2,10,0.7,-3,3.197,0.495715,-0.8831767,4,17,14,24,51,250000
"2017-04-17 14:24:52",6558,104286,63.48,12.32,70,29.7423,-149,-52.9941,2,10,0.7,-3.2,4.144,0.495705,-0.883235,4,17,14,24,52,0
"2017-04-17 14:24:52.75",6559,104287,67.04,12.31,70,29.7423,-149,-52.9978,2,10,0.7,-3.7,4.376,0.495705,-0.8832966,4,17,14,24,52,750000
"2017-04-17 14:24:53.5",6560,104288,69.37,12.32,70,29.7415,-149,-52.997,2,10,0.7,-3.2,4.528,0.4956917,-0.8832834,4,17,14,24,53,500000
"2017-04-17 14:24:54",6561,104289,64.15,12.31,70,29.7411,-149,-52.9979,2,10,0.7,-3.4,4.187,0.495685,-0.8832982,4,17,14,24,54,0
"2017-04-17 14:24:54.75",6562,104290,62.92,12.29,70,29.7407,-149,-52.9982,2,10,0.7,-2.9,4.107,0.4956783,-0.8833034,4,17,14,24,54,750000
"2017-04-17 14:24:55.5",6563,104291,67.81,12.32,70,29.7399,-149,-52.9993,2,10,0.7,-3.2,4.427,0.495665,-0.8833217,4,17,14,24,55,500000
"2017-04-17 14:24:56.25",6564,104292,66.26,12.32,70,29.7395,-149,-52.9991,2,10,0.7,-3.7,4.325,0.4956583,-0.8833183,4,17,14,24,56,250000
"2017-04-17 14:24:57",6565,104293,82.6,12.31,70,29.7382,-149,-52.9998,2,10,0.7,-4.3,5.391,0.4956366,-0.8833301,4,17,14,24,57,0
"2017-04-17 14:24:57.5",6566,104294,89.5,12.31,70,29.7374,-149,-52.9992,2,9,0.8,-3.3,5.841,0.4956233,-0.88332,4,17,14,24,57,500000
"2017-04-17 14:24:58.25",6567,104295,86.8,12.31,70,29.7372,-149,-52.9988,2,10,0.7,-3.1,5.667,0.49562,-0.8833133,4,17,14,24,58,250000
"2017-04-17 14:24:58.75",6568,104296,82.9,12.31,70,29.7363,-149,-52.9999,2,10,0.7,-3.8,5.413,0.495605,-0.8833317,4,17,14,24,58,750000
"2017-04-17 14:24:59.25",6569,104297,92.2,12.29,70,29.7362,-149,-52.9996,2,10,0.7,-2.7,6.016,0.4956034,-0.8833266,4,17,14,24,59,250000
"2017-04-17 14:24:59.75",6570,104298,73.87,12.29,70,29.7353,-149,-53.0014,2,10,0.7,-3.5,4.822,0.4955883,-0.8833567,4,17,14,24,59,750000
"2017-04-17 14:25:00.25",6571,104299,55.81,12.32,70,29.7346,-149,-53,2,10,0.7,-2.7,3.643,0.4955767,-0.8833334,4,17,14,25,0,250000
"2017-04-17 14:25:01",6572,104300,47.41,12.29,70,29.7352,-149,-52.9998,2,10,0.7,-3.1,3.095,0.4955867,-0.8833301,4,17,14,25,1,0
"2017-04-17 14:25:01.75",6573,104301,42.63,12.29,70,29.7338,-149,-52.9998,2,10,0.7,-3.9,2.783,0.4955634,-0.8833301,4,17,14,25,1,750000
"2017-04-17 14:25:02.25",6574,104302,53.08,12.31,70,29.7334,-149,-52.9982,2,10,0.7,-3.2,3.465,0.4955567,-0.8833034,4,17,14,25,2,250000
"2017-04-17 14:25:02.75",6575,104303,40.46,12.31,70,29.7326,-149,-52.9958,2,10,0.7,-3.7,2.641,0.4955433,-0.8832634,4,17,14,25,2,750000
"2017-04-17 14:25:03.25",6576,104304,35.3,12.32,70,29.7321,-149,-52.9948,2,10,0.7,-3.5,2.304,0.495535,-0.8832466,4,17,14,25,3,250000
"2017-04-17 14:25:04",6577,104305,39.74,12.31,70,29.732,-149,-52.9941,2,10,0.7,-3.5,2.594,0.4955334,-0.883235,4,17,14,25,4,0
"2017-04-17 14:25:04.5",6578,104306,55.58,12.31,70,29.7314,-149,-52.9924,2,10,0.7,-3.7,3.628,0.4955233,-0.8832066,4,17,14,25,4,500000
"2017-04-17 14:25:05",6579,104307,60.25,12.31,70,29.7311,-149,-52.9907,2,10,0.7,-3.9,3.933,0.4955183,-0.8831783,4,17,14,25,5,0
"2017-04-17 14:25:05.5",6580,104308,37.8,12.29,70,29.7309,-149,-52.9889,2,10,0.7,-4.1,2.467,0.495515,-0.8831483,4,17,14,25,5,500000
"2017-04-17 14:25:06",6581,104309,40.35,12.29,70,29.7312,-149,-52.9858,2,10,0.7,-3.8,2.634,0.49552,-0.8830967,4,17,14,25,6,0
"2017-04-17 14:25:06.5",6582,104310,51.8,12.29,70,29.7309,-149,-52.9832,2,10,0.7,-4.2,3.381,0.495515,-0.8830534,4,17,14,25,6,500000
"2017-04-17 14:25:07.25",6583,104311,53.47,12.31,70,29.7307,-149,-52.9813,2,10,0.7,-4.3,3.49,0.4955116,-0.8830217,4,17,14,25,7.000,250000
"2017-04-17 14:25:07.75",6584,104312,46.24,12.31,70,29.731,-149,-52.9785,2,10,0.7,-3,3.019,0.4955167,-0.882975,4,17,14,25,7.000,750000
"2017-04-17 14:25:08.5",6585,104313,29.35,12.31,70,29.7308,-149,-52.9771,2,10,0.7,-3.4,1.916,0.4955134,-0.8829517,4,17,14,25,8,500000
"2017-04-17 14:25:09.25",6586,104314,21.9,12.29,70,29.7315,-149,-52.977,2,10,0.7,-3.3,1.429,0.495525,-0.88295,4,17,14,25,9,250000
"2017-04-17 14:25:10",6587,104315,26.18,12.31,70,29.732,-149,-52.9753,2,10,0.7,-3.8,1.709,0.4955334,-0.8829216,4,17,14,25,10,0
"2017-04-17 14:25:10.5",6588,104316,25.79,12.29,70,29.7321,-149,-52.9736,2,10,0.7,-4.1,1.683,0.495535,-0.8828934,4,17,14,25,10,500000
"2017-04-17 14:25:11",6589,104317,34.24,12.31,70,29.7325,-149,-52.9718,2,10,0.7,-4.3,2.235,0.4955417,-0.8828634,4,17,14,25,11,0
"2017-04-17 14:25:11.75",6590,104318,38.24,12.29,70,29.7327,-149,-52.9701,2,10,0.7,-4.8,2.496,0.495545,-0.882835,4,17,14,25,11,750000
"2017-04-17 14:25:12.5",6591,104319,49.69,12.31,70,29.7337,-149,-52.9684,2,10,0.7,-4.5,3.243,0.4955616,-0.8828066,4,17,14,25,12,500000
