"TOA5","29036","CR800","29036","CR800.Std.27","CPU:Geophys1_GPSProbe.CR8","43006","OperatorView"
"TIMESTAMP","RECORD","Counter","DepthCm","BattVolts","latitude_a","latitude_b","Longitude_a","Longitude_b","fix_quality","nmbr_satellites","HDOP","altitudeB","DepthVolts","LatitudeDDDDD","LongitudeDDDDD","month","dayofmonth","hourofday","minutes","seconds","microseconds"
"TS","RN","","","","degrees","minutes","degrees","minutes","unitless","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-04-11 12:03:55.75",2498,102493,45.06,12.62,68,36.7829,-149,-19.4081,2,11,0.7,886.3,2.941,0.6130484,-0.3234683,4,11,12,3,55,750000
"2017-04-11 12:03:56.25",2499,102494,50.66,12.61,68,36.7826,-149,-19.4093,2,11,0.7,887,3.307,0.6130434,-0.3234883,4,11,12,3,56,250000
"2017-04-11 12:03:56.75",2500,102495,81.7,12.61,68,36.7835,-149,-19.4102,2,11,0.7,887.8,5.332,0.6130583,-0.3235033,4,11,12,3,56,750000
"2017-04-11 12:03:57.25",2501,102496,88.1,12.61,68,36.7842,-149,-19.4094,2,11,0.7,886.7,5.748,0.61307,-0.32349,4,11,12,3,57,250000
"2017-04-11 12:03:58",2502,102497,85.5,12.61,68,36.7849,-149,-19.4095,2,11,0.7,886.8,5.578,0.6130817,-0.3234917,4,11,12,3,58,0
"2017-04-11 12:03:58.5",2503,102498,91.2,12.61,68,36.7858,-149,-19.4089,2,11,0.7,887.1,5.955,0.6130966,-0.3234816,4,11,12,3,58,500000
"2017-04-11 12:03:59",2504,102499,91.7,12.61,68,36.7858,-149,-19.4096,2,11,0.7,887.9,5.987,0.6130966,-0.3234933,4,11,12,3,59,0
"2017-04-11 12:03:59.5",2505,102500,86.7,12.61,68,36.7862,-149,-19.4085,2,11,0.7,887.9,5.661,0.6131033,-0.323475,4,11,12,3,59,500000
"2017-04-11 12:04:00",2506,102501,93.5,12.61,68,36.7869,-149,-19.4076,2,11,0.7,888.3,6.103,0.613115,-0.32346,4,11,12,4,0,0
"2017-04-11 12:04:00.75",2507,102502,92.9,12.61,68,36.7877,-149,-19.4085,2,11,0.7,888.3,6.063,0.6131284,-0.323475,4,11,12,4,0,750000
"2017-04-11 12:04:01.25",2508,102503,84.3,12.61,68,36.7882,-149,-19.4098,2,11,0.7,888.2,5.505,0.6131366,-0.3234967,4,11,12,4,1,250000
"2017-04-11 12:04:01.75",2509,102504,89.8,12.61,68,36.7885,-149,-19.4109,2,11,0.7,888.6,5.864,0.6131417,-0.323515,4,11,12,4,1,750000
"2017-04-11 12:04:02.5",2510,102505,73.02,12.61,68,36.7891,-149,-19.412,2,11,0.7,888.5,4.767,0.6131517,-0.3235334,4,11,12,4,2,500000
"2017-04-11 12:04:03.25",2511,102506,70.86,12.61,68,36.7894,-149,-19.4093,2,11,0.7,887.7,4.625,0.6131566,-0.3234883,4,11,12,4,3,250000
"2017-04-11 12:04:03.75",2512,102507,82.2,12.61,68,36.7895,-149,-19.4103,2,11,0.7,888.3,5.368,0.6131584,-0.323505,4,11,12,4,3,750000
"2017-04-11 12:04:04.25",2513,102508,88.6,12.61,68,36.7906,-149,-19.4106,2,11,0.7,888.5,5.784,0.6131766,-0.32351,4,11,12,4,4,250000
"2017-04-11 12:04:04.75",2514,102509,84.8,12.61,68,36.7909,-149,-19.4091,2,11,0.7,888.1,5.538,0.6131817,-0.323485,4,11,12,4,4,750000
"2017-04-11 12:04:05.25",2515,102510,82.7,12.61,68,36.7911,-149,-19.4103,2,11,0.7,888.7,5.397,0.613185,-0.323505,4,11,12,4,5,250000
"2017-04-11 12:04:05.75",2516,102511,79.02,12.61,68,36.7922,-149,-19.4108,2,11,0.7,888.9,5.158,0.6132033,-0.3235134,4,11,12,4,5,750000
"2017-04-11 12:04:06.5",2517,102512,84.3,12.61,68,36.7927,-149,-19.4116,2,11,0.7,889.2,5.505,0.6132117,-0.3235267,4,11,12,4,6,500000
"2017-04-11 12:04:07",2518,102513,88,12.61,68,36.7933,-149,-19.4095,2,11,0.7,887.3,5.741,0.6132217,-0.3234917,4,11,12,4,7.000,0
"2017-04-11 12:04:07.5",2519,102514,94.1,12.61,68,36.7937,-149,-19.411,2,11,0.7,887.6,6.143,0.6132284,-0.3235167,4,11,12,4,7.000,500000
"2017-04-11 12:04:08",2520,102515,99.8,12.61,68,36.7945,-149,-19.4102,2,11,0.8,887.7,6.516,0.6132416,-0.3235033,4,11,12,4,8,0
"2017-04-11 12:04:08.5",2521,102516,100.6,12.61,68,36.795,-149,-19.4086,2,10,0.8,886.7,6.567,0.61325,-0.3234767,4,11,12,4,8,500000
"2017-04-11 12:04:09",2522,102517,104.3,12.61,68,36.7959,-149,-19.4096,2,10,0.9,886.7,6.809,0.613265,-0.3234933,4,11,12,4,9,0
"2017-04-11 12:04:09.5",2523,102518,107.9,12.61,68,36.7961,-149,-19.4095,2,10,0.8,884.9,7.041,0.6132683,-0.3234917,4,11,12,4,9,500000
"2017-04-11 12:04:10",2524,102519,45.11,12.61,68,36.7974,-149,-19.4107,2,10,0.9,885.8,2.945,0.61329,-0.3235117,4,11,12,4,10,0
"2017-04-11 12:04:10.75",2525,102520,109.5,12.61,68,36.7973,-149,-19.4094,2,10,0.9,885.3,7.150,0.6132883,-0.32349,4,11,12,4,10,750000
"2017-04-11 12:04:11.25",2526,102521,102.6,12.61,68,36.7977,-149,-19.41,2,10,0.9,885.4,6.697,0.613295,-0.3235,4,11,12,4,11,250000
"2017-04-11 12:04:11.75",2527,102522,89.8,12.61,68,36.7983,-149,-19.4097,2,10,0.9,885,5.86,0.613305,-0.323495,4,11,12,4,11,750000
"2017-04-11 12:04:12.25",2528,102523,95.8,12.61,68,36.7984,-149,-19.4092,2,10,0.8,884.6,6.252,0.6133067,-0.3234867,4,11,12,4,12,250000
"2017-04-11 12:04:12.75",2529,102524,94,12.61,68,36.7996,-149,-19.409,2,10,0.8,884.6,6.136,0.6133267,-0.3234833,4,11,12,4,12,750000
"2017-04-11 12:04:13.25",2530,102525,94.4,12.61,68,36.7999,-149,-19.4079,2,10,0.8,883.5,6.165,0.6133317,-0.323465,4,11,12,4,13,250000
"2017-04-11 12:04:13.75",2531,102526,99.5,12.61,68,36.8003,-149,-19.4064,2,10,0.8,883.6,6.494,0.6133384,-0.32344,4,11,12,4,13,750000
"2017-04-11 12:04:14.5",2532,102527,91.3,12.61,68,36.8004,-149,-19.4086,2,10,0.9,883.9,5.958,0.61334,-0.3234767,4,11,12,4,14,500000
"2017-04-11 12:04:15",2533,102528,91.9,12.61,68,36.8007,-149,-19.4092,2,10,0.8,884,6.002,0.613345,-0.3234867,4,11,12,4,15,0
"2017-04-11 12:04:15.5",2534,102529,87.8,12.61,68,36.8011,-149,-19.4099,2,10,0.8,883.8,5.734,0.6133517,-0.3234983,4,11,12,4,15,500000
"2017-04-11 12:04:16",2535,102530,95.3,12.61,68,36.8018,-149,-19.41,2,10,0.8,883.6,6.223,0.6133633,-0.3235,4,11,12,4,16,0
"2017-04-11 12:04:16.5",2536,102531,80,12.61,68,36.8026,-149,-19.4096,2,10,0.8,883.8,5.223,0.6133767,-0.3234933,4,11,12,4,16,500000
"2017-04-11 12:04:17",2537,102532,81.4,12.61,68,36.8035,-149,-19.4094,2,10,0.8,884.3,5.314,0.6133917,-0.32349,4,11,12,4,17,0
"2017-04-11 12:04:17.5",2538,102533,83,12.61,68,36.8039,-149,-19.4107,2,10,0.8,885.2,5.415,0.6133984,-0.3235117,4,11,12,4,17,500000
"2017-04-11 12:04:18.25",2539,102534,78.07,12.62,68,36.8923,-149,-19.4088,2,10,0.9,884.8,5.096,0.6148717,-0.32348,4,11,12,4,18,250000
"2017-04-11 12:04:18.75",2540,102535,78.85,12.61,68,36.8923,-149,-19.4095,2,10,0.8,885,5.147,0.6148717,-0.3234917,4,11,12,4,18,750000
"2017-04-11 12:04:19.5",2541,102536,73.47,12.61,68,36.8928,-149,-19.4107,2,10,0.8,885.2,4.796,0.61488,-0.3235117,4,11,12,4,19,500000
"2017-04-11 12:04:20",2542,102537,82.1,12.62,68,36.8937,-149,-19.4112,2,10,0.9,886.6,5.357,0.614895,-0.32352,4,11,12,4,20,0
"2017-04-11 12:04:20.5",2543,102538,78.80,12.61,68,36.894,-149,-19.4112,2,10,0.8,886.1,5.143,0.6149,-0.32352,4,11,12,4,20,500000
"2017-04-11 12:04:21",2544,102539,79.41,12.62,68,36.8944,-149,-19.4112,2,10,0.8,885.9,5.183,0.6149067,-0.32352,4,11,12,4,21,0
"2017-04-11 12:04:21.5",2545,102540,79.24,12.62,68,36.8945,-149,-19.4109,2,10,0.8,885.2,5.172,0.6149083,-0.323515,4,11,12,4,21,500000
"2017-04-11 12:04:22",2546,102541,77.35,12.61,68,36.8951,-149,-19.4101,2,10,0.8,883.8,5.049,0.6149184,-0.3235017,4,11,12,4,22,0
"2017-04-11 12:04:23",2547,102542,82.8,12.61,68,36.8955,-149,-19.4112,2,10,0.8,883.5,5.408,0.614925,-0.32352,4,11,12,4,23,0
"2017-04-11 12:04:23.5",2548,102543,82.2,12.61,68,36.8958,-149,-19.4118,2,10,0.8,883.8,5.364,0.61493,-0.32353,4,11,12,4,23,500000
"2017-04-11 12:04:24.25",2549,102544,77.96,12.61,68,36.8968,-149,-19.4114,2,10,0.8,884.9,5.089,0.6149467,-0.3235233,4,11,12,4,24,250000
"2017-04-11 12:04:24.75",2550,102545,80.4,12.63,68,36.8979,-149,-19.4112,2,10,0.8,884.8,5.248,0.614965,-0.32352,4,11,12,4,24,750000
"2017-04-11 12:04:25.25",2551,102546,78.63,12.63,68,36.8991,-149,-19.411,2,10,0.8,884.9,5.132,0.614985,-0.3235167,4,11,12,4,25,250000
"2017-04-11 12:04:25.75",2552,102547,76.46,12.62,68,36.8999,-149,-19.4104,2,10,0.9,884.2,4.991,0.6149983,-0.3235067,4,11,12,4,25,750000
"2017-04-11 12:04:26.5",2553,102548,60.1,12.62,68,36.9007,-149,-19.4102,2,10,0.8,884.5,3.923,0.6150116,-0.3235033,4,11,12,4,26,500000
"2017-04-11 12:04:27.25",2554,102549,73.63,12.63,68,36.9012,-149,-19.41,2,10,0.8,885.5,4.806,0.61502,-0.3235,4,11,12,4,27,250000
"2017-04-11 12:04:28.25",2555,102550,70.80,12.63,68,36.9023,-149,-19.411,2,10,0.8,886.7,4.622,0.6150383,-0.3235167,4,11,12,4,28,250000
"2017-04-11 12:04:29.25",2556,102551,85.3,12.62,68,36.9032,-149,-19.4109,2,10,0.8,887.2,5.567,0.6150533,-0.323515,4,11,12,4,29,250000
"2017-04-11 12:04:30",2557,102552,73.58,12.63,68,36.9042,-149,-19.411,2,10,0.8,886.9,4.803,0.61507,-0.3235167,4,11,12,4,30,0
"2017-04-11 12:04:31",2558,102553,84,12.63,68,36.905,-149,-19.4093,2,10,0.8,885.6,5.484,0.6150833,-0.3234883,4,11,12,4,31,0
"2017-04-11 12:04:32",2559,102554,91.9,12.62,68,36.9057,-149,-19.4091,2,10,0.8,885.6,5.998,0.615095,-0.323485,4,11,12,4,32,0
"2017-04-11 12:04:32.5",2560,102555,88,12.62,68,36.9063,-149,-19.4101,2,10,0.8,887.1,5.745,0.615105,-0.3235017,4,11,12,4,32,500000
"2017-04-11 12:04:33.5",2561,102556,86,12.63,68,36.9074,-149,-19.4102,2,10,0.8,887.8,5.611,0.6151233,-0.3235033,4,11,12,4,33,500000
"2017-04-11 12:04:34.25",2562,102557,85.5,12.63,68,36.9073,-149,-19.4101,2,10,0.8,887.1,5.582,0.6151217,-0.3235017,4,11,12,4,34,250000
"2017-04-11 12:04:35",2563,102558,97.4,12.63,68,36.908,-149,-19.4104,2,10,0.8,885.9,6.357,0.6151334,-0.3235067,4,11,12,4,35,0
"2017-04-11 12:04:36",2564,102559,95.8,12.63,68,36.9087,-149,-19.4116,2,10,0.8,886.1,6.252,0.615145,-0.3235267,4,11,12,4,36,0
"2017-04-11 12:04:36.75",2565,102560,90.4,12.63,68,36.9095,-149,-19.4118,2,10,0.9,886.9,5.9,0.6151583,-0.32353,4,11,12,4,36,750000
"2017-04-11 12:04:37.75",2566,102561,91,12.62,68,36.9105,-149,-19.4123,2,10,0.9,888.8,5.94,0.615175,-0.3235383,4,11,12,4,37,750000
"2017-04-11 12:04:38.25",2567,102562,75.58,12.63,68,36.9112,-149,-19.4109,2,10,0.8,888.4,4.933,0.6151867,-0.323515,4,11,12,4,38,250000
"2017-04-11 12:04:39",2568,102563,75.91,12.63,68,36.9112,-149,-19.4099,2,10,0.8,888.6,4.955,0.6151867,-0.3234983,4,11,12,4,39,0
"2017-04-11 12:04:39.5",2569,102564,87.5,12.63,68,36.9121,-149,-19.4099,2,10,0.8,888.2,5.712,0.6152017,-0.3234983,4,11,12,4,39,500000
"2017-04-11 12:04:40",2570,102565,83.6,12.63,68,36.9134,-149,-19.4102,2,10,0.8,887,5.458,0.6152233,-0.3235033,4,11,12,4,40,0
"2017-04-11 12:04:40.5",2571,102566,83,12.62,68,36.9139,-149,-19.4086,2,10,0.8,885.3,5.419,0.6152316,-0.3234767,4,11,12,4,40,500000
"2017-04-11 12:04:41",2572,102567,77.52,12.63,68,36.9148,-149,-19.4097,2,10,0.8,887.7,5.06,0.6152466,-0.323495,4,11,12,4,41,0
"2017-04-11 12:04:42",2573,102568,81.6,12.63,68,36.9153,-149,-19.4108,2,10,0.8,888.3,5.328,0.615255,-0.3235134,4,11,12,4,42,0
"2017-04-11 12:04:42.5",2574,102569,92.8,12.62,68,36.9165,-149,-19.4114,2,10,0.8,888.8,6.056,0.615275,-0.3235233,4,11,12,4,42,500000
"2017-04-11 12:04:43.25",2575,102570,95.6,12.62,68,36.9171,-149,-19.4104,2,10,0.8,888.4,6.241,0.615285,-0.3235067,4,11,12,4,43,250000
"2017-04-11 12:04:44",2576,102571,93.2,12.62,68,36.9182,-149,-19.4095,2,10,0.8,887.6,6.085,0.6153033,-0.3234917,4,11,12,4,44,0
"2017-04-11 12:04:45",2577,102572,99.5,12.63,68,36.9194,-149,-19.4099,2,9,1.1,887.1,6.494,0.6153233,-0.3234983,4,11,12,4,45,0
